"baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_id","gene_name","status"
2706.34183565134,5.44789822553307,0.168643759601171,3.78969330018547e-228,1.04027081090091e-225,"FBgn0037447","Neurochondrin","up_regulated"
2873.96925121225,2.60481843736722,0.0810286888245541,2.20914340981032e-227,5.91619381456521e-225,"FBgn0033717","CG8839","up_regulated"
1271.42885468083,6.97443631624014,0.216272288574965,1.37154499985086e-226,3.58561049961012e-224,"FBgn0040398","CG14629","up_regulated"
1158.20331095921,9.09430647467887,0.282884046576728,1.72189974857626e-226,4.39685098589938e-224,"FBgn0029147","NtR","up_regulated"
6399.11620415026,6.02708322670452,0.19123182193346,1.94271444622251e-218,4.84795559534616e-216,"FBgn0039049","CG6726","up_regulated"
736.926581197656,6.30618820413623,0.201119929318904,2.0053846902737e-216,4.89313864426783e-214,"FBgn0031327","CG5397","up_regulated"
578.144736558376,6.23280511264116,0.199872766188189,1.66501974001317e-213,3.97432972724883e-211,"FBgn0028422","GluRIID","up_regulated"
1202.59053351108,6.36803248043316,0.205496120333579,5.79515162628739e-212,1.35384606077948e-209,"FBgn0039756","CG9743","up_regulated"
2588.57279064492,5.41894967908718,0.176829070690181,4.69971361094078e-207,1.0750594885027e-204,"FBgn0050026","CG30026","up_regulated"
1255.56694404026,5.25861256078299,0.173452287261629,1.30434004753258e-202,2.86433074438154e-200,"FBgn0035427","ckd","up_regulated"
3195.91404878488,4.26783669461832,0.14112836073788,7.558385007043e-202,1.62727583092808e-199,"FBgn0030955","CG6891","up_regulated"
2196.20923194914,7.37474571611931,0.243155857244566,1.57295903310959e-201,3.32136349683524e-199,"FBgn0027586","CG5867","up_regulated"
436.667034459705,6.59745164989895,0.218047450131845,3.73925002394232e-201,7.74659721941257e-199,"FBgn0051201","GluRIIE","up_regulated"
390.539589474506,6.71817095937925,0.22298735727352,1.0833700631892e-200,2.20285246181803e-198,"FBgn0005626","ple","up_regulated"
626.236710951367,5.63467189279195,0.187008285352539,6.45087670336955e-200,1.28782956732723e-197,"FBgn0086450","su(r)","up_regulated"
1961.34431991218,2.22419725943457,0.0741782146592524,6.82024532319256e-198,1.29114299394232e-195,"FBgn0031589","Naprt","up_regulated"
697.595817390418,6.31166948288162,0.211484728945402,1.07468274231313e-197,2.00000279840646e-195,"FBgn0051547","NKCC","up_regulated"
1006.63225267157,8.29610244783825,0.278870297549873,1.32790412779351e-197,2.43006455386213e-195,"FBgn0036857","Aldh7A1","up_regulated"
829.912371754943,7.25389847998815,0.241652437624868,5.09905913620171e-197,9.17830644516307e-195,"FBgn0026077","Gasp","up_regulated"
2789.58658374785,7.54391351343451,0.252922328363647,1.33557867235623e-195,2.36526674555991e-193,"FBgn0036589","CG13067","up_regulated"
1771.8934691844,9.81268742580911,0.334701163782524,4.19533169110774e-191,7.19761593255671e-189,"FBgn0036587","CG4950","up_regulated"
4270.62848123321,5.12325973399985,0.174112122468692,7.72818149324251e-190,1.3054681968585e-187,"FBgn0266446","CG45076","up_regulated"
5280.52719030431,5.55109893094688,0.190363540034552,1.26683997656757e-187,2.10756105192605e-185,"FBgn0285963","CG46339","up_regulated"
1496.44450905261,4.56585441188903,0.156930382323191,2.75087676588662e-186,4.50815326707986e-184,"FBgn0036121","CG6310","up_regulated"
638.95762010556,5.31835588553872,0.184035499140887,5.38967563738873e-185,8.57661427514902e-183,"FBgn0032612","CG13282","up_regulated"
1239.43848765519,3.83187711588674,0.132899294561031,1.14333307710727e-183,1.79339959809112e-181,"FBgn0030668","CG8128","up_regulated"
1178.80184532108,3.86812025202421,0.133769679203,1.45575607911646e-183,2.25129602094348e-181,"FBgn0024234","gbb","up_regulated"
2237.73904066252,5.01254731170738,0.174293914348464,5.80344856726319e-183,8.85025906507637e-181,"FBgn0262509","nrm","up_regulated"
